,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName_x,CodeTOB,Category1,Category2,Unit,Qty_pt,spp_x,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark,ID_BIB,BoardCode,TOB,Thick,Width,Length,spp_y,BoardName_y,BoardStockBase,BaseDate,MarketGroup,Level,BoardType,Date2,Month,WeekOfYear,Quarter,Year
61,217532,62,2023-02-20,,SO-0102322824-23-001,Zinca,Sale,Company bus,,XKTP-230220-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,0.75,120.0,90.0,2.2326,200.934,"Gửi mẫu cho dự án đường Thùy Văn, Vũng Tàu",,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-20,2,8,1,2023
62,217533,63,2023-02-21,,SO-1101886890-23-003,Vạn Phát Hưng,Sale,Trailer,,XKTP-230221-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-21,2,8,1,2023
63,217534,64,2023-02-21,,SO-0107850722-23-003,H&H Vina,Sale,40ft,CMI,XKTP-230221-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,17.0,120.0,2040.0,2.2326,4554.5,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-21,2,8,1,2023
64,217535,65,2023-02-21,,SO-0107850722-23-003,H&H Vina,Sale,40ft,CMI,XKTP-230221-03,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,16.0,120.0,1920.0,2.2326,4286.59,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-21,2,8,1,2023
65,217536,66,2023-02-21,,SO-0107850722-23-003,H&H Vina,Sample,40ft,CMI,XKTP-230221-03,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,0.0,60.0,40.0,2.2326,89.304,Gửi mẫu cho khách H&H Vina Vina test,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-02-21,2,8,1,2023
66,217537,67,2023-02-21,,SO-0107850722-23-003,H&H Vina,Sale,40ft,CMI,XKTP-230221-03,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,1.0,120.0,90.0,2.2326,200.934,vì dư trọng lượng nên chỉ đóng thêm 90 tấm,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-21,2,8,1,2023
67,217538,68,2023-02-22,,SO-0312797479-23-005,J&J,Sale,Trailer,,XKTP-230222-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,9.0,120.0,1080.0,2.2326,2411.21,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-22,2,8,1,2023
68,217539,69,2023-02-22,,SO-1801048936-23-001,Hảo Nguyễn ,Sale,Trailer,,XKTP-230222-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,18.0,120.0,2160.0,2.2326,4822.42,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-22,2,8,1,2023
69,217540,70,2023-02-22,,SO-1801048936-23-001,Hảo Nguyễn ,Sale,Trailer,,XKTP-230222-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,6.0,240.0,1440.0,0.7284,1048.9,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-22,2,8,1,2023
70,217541,71,2023-02-22,,IOC: NDPM21-2023-00159,Hiệp Vinh Phú,Sample,Truck,,XKTP-230222-03,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,0.0,102.0,16.0,2.2326,35.7216,MKT Ms. Dung,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-02-22,2,8,1,2023
71,217542,72,2023-02-22,,IOC: NDPM21-2023-00159,Hiệp Vinh Phú,Sample,Truck,,XKTP-230222-03,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,0.0,120.0,20.0,2.2326,44.652,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-22,2,8,1,2023
72,217543,73,2023-02-22,,IOC: NDPM21-2023-00159,Hiệp Vinh Phú,Sample,Truck,,XKTP-230222-03,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,0.0,60.0,10.0,2.2326,22.326,,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-02-22,2,8,1,2023
73,217544,74,2023-02-22,,SO-1102023262-23-003,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230222-04,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-22,2,8,1,2023
74,217545,75,2023-02-22,,RFA: NDPM21-2023-00081,Hương Long Bình Chánh,Sample,Truck,,XKTP-230222-05,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,1.0,120.0,120.0,2.2326,267.912,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-22,2,8,1,2023
75,217546,76,2023-02-23,,SO-0102322824-23-002,Zinca,Sale,40ft,CMI,XKTP-230223-01,SD - 12.5 x 1830 x 1220,SD125C,SD 12.5mm (Lv 1) ,SD 12.5mm,Pcs,18.0,80.0,1440.0,2.2326,3214.94,,,4307.0,SD125C,SD,12.5,1220.0,1830.0,80.0,SD 12.5X1220X1830,0.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-23,2,8,1,2023
76,217547,77,2023-02-23,,SO-0102322824-23-003,Zinca,Sale,40ft,CMI,XKTP-230223-02,SD - 12.5 x 1830 x 1220,SD125C,SD 12.5mm (Lv 1) ,SD 12.5mm,Pcs,18.0,80.0,1440.0,2.2326,3214.94,,,4307.0,SD125C,SD,12.5,1220.0,1830.0,80.0,SD 12.5X1220X1830,0.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-23,2,8,1,2023
77,217548,78,2023-02-23,,SO-0312797479-23-004,J&J,Sale,Trailer,,XKTP-230223-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-23,2,8,1,2023
78,217549,79,2023-02-23,,Đền Hàng Lỗi,Vạn Phát Hưng,Compensate,Trailer,,XKTP-230223-04,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-23,2,8,1,2023
79,217550,80,2023-02-24,,SO-0107850722-23-004,H&H Vina,Sale,40ft,Duy An,XKTP-230224-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-24,2,8,1,2023
80,217551,81,2023-02-24,,SO-0107850722-23-004,H&H Vina,Sale,40ft,Duy An,XKTP-230224-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,5.0,120.0,600.0,2.2326,1339.56,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-24,2,8,1,2023
81,217552,82,2023-02-24,,SO-0107850722-23-004,H&H Vina,Sale,40ft,Duy An,XKTP-230224-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,,120.0,30.0,2.2326,66.978,đóng thêm 30 tấm còn dư ngày 21/2,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-24,2,8,1,2023
82,217553,83,2023-02-24,,SO-0107850722-23-004,H&H Vina,Sale,40ft,Duy An,XKTP-230224-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,17.0,120.0,2040.0,2.2326,4554.5,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-24,2,8,1,2023
83,217554,84,2023-02-24,,SO-1102023260-23-004,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230224-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-24,2,8,1,2023
84,217555,85,2023-02-24,,SO-1102023260-23-004,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230224-04,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-24,2,8,1,2023
85,217556,86,2023-02-25,,SO-3703101889-23-003,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230225-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,16.0,240.0,3840.0,0.7284,2797.06,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-02-25,2,8,1,2023
86,217557,87,2023-02-25,,SO-3703101889-23-003,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230225-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-25,2,8,1,2023
87,217558,88,2023-02-27,,SO-0314817459-23-004,Đăng Hưng,Sale,Trailer,,XKTP-230227-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,20.0,120.0,2400.0,2.2326,5358.24,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-27,2,9,1,2023
88,217559,89,2023-02-27,,SO-0314817459-23-004,Đăng Hưng,Sale,Trailer,,XKTP-230227-01,SD - 12.5 x 1830 x 1220,SD125C,SD 12.5mm (Lv 1) ,SD 12.5mm,Pcs,2.0,80.0,160.0,2.2326,357.216,,,4307.0,SD125C,SD,12.5,1220.0,1830.0,80.0,SD 12.5X1220X1830,0.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-02-27,2,9,1,2023
89,217560,90,2023-03-01,,SO-1102023262-23-005,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230301-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-01,3,9,1,2023
90,217561,91,2023-03-01,,SO-0312797479-23-004,J&J,Sale,Trailer,,XKTP-230301-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-01,3,9,1,2023
91,217562,92,2023-03-01,,SO-3703101889-23-008,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230301-03,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-01,3,9,1,2023
92,217563,93,2023-03-01,,SO-4201966270-23-001,CT2 Khánh Hòa,Sale,Trailer,,XKTP-230301-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,,120.0,0.0,2.2326,0.0,"Xuất trả 4 pallet đã xuất theo PXK: XKTP-221205-02, Khách gửi lại năm 2022. SO-4201966270-22-001",,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-01,3,9,1,2023
93,217564,94,2023-03-01,,SO-4201966270-23-001,CT2 Khánh Hòa,Sale,Trailer,,XKTP-230301-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-01,3,9,1,2023
94,217565,95,2023-03-01,,SO-4201966270-23-001,CT2 Khánh Hòa,Sale,Trailer,,XKTP-230301-04,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,2.0,102.0,204.0,2.2326,455.45,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-03-01,3,9,1,2023
95,217566,96,2023-03-01,,SO-0312797479-23-004,J&J,Sale,Trailer,,XKTP-230301-05,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-01,3,9,1,2023
96,217567,97,2023-03-02,,SO-1102023262-23-005,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230302-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-02,3,9,1,2023
97,217568,98,2023-03-03,,SO-3501790298-23-001,Xây dựng Đất Lợi,Sale,Trailer,,XKTP-230303-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,20.0,120.0,2400.0,2.2326,5358.24,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-03,3,9,1,2023
98,217569,99,2023-03-03,,SO-3501790298-23-001,Xây dựng Đất Lợi,Sale,Trailer,,XKTP-230303-02,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-03-03,3,9,1,2023
99,217570,100,2023-03-03,,SO-0313548845-23-001,Hương Long Bình Chánh,Sale,Trailer,,XKTP-230303-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,18.0,120.0,2160.0,2.2326,4822.42,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-03,3,9,1,2023
100,217571,101,2023-03-03,,SO-0313548845-23-001,Hương Long Bình Chánh,Sale,Trailer,,XKTP-230303-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,4.0,102.0,408.0,2.2326,910.901,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-03-03,3,9,1,2023
101,217572,102,2023-03-04,,SO-0312797479-23-004,J&J,Sale,Trailer,,XKTP-230304-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-04,3,9,1,2023
102,217573,103,2023-03-04,,SO-0312797479-23-004,J&J,Sale,Trailer,,XKTP-230304-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-04,3,9,1,2023
103,217574,104,2023-03-06,,SO-3703101889-23-008,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230306-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-06,3,10,1,2023
104,217575,105,2023-03-07,,SO-0310425517-23-001,Lê Tú,Sale,Trailer,,XKTP-230307-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,14.0,240.0,3360.0,0.7284,2447.42,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-07,3,10,1,2023
105,217576,106,2023-03-07,,SO-0310425517-23-001,Lê Tú,Sale,Trailer,,XKTP-230307-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-07,3,10,1,2023
106,217577,107,2023-03-07,,SO-0310425517-23-001,Lê Tú,Sale,Trailer,,XKTP-230307-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-03-07,3,10,1,2023
107,217578,108,2023-03-08,,SO-0107850722-23-005,H&H Vina,Sale,40ft,TMS,XKTP-230308-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,5.0,102.0,510.0,2.2326,1138.63,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-03-08,3,10,1,2023
108,217579,109,2023-03-08,,SO-0107850722-23-005,H&H Vina,Sale,40ft,,XKTP-230308-01,MR - 12.7 x 1830 x 1220,MR127C,MR 12.7mm (Lv 1) ,MR 12.7mm,Pcs,13.0,80.0,1040.0,2.2326,2321.9,,,4311.0,MR127C,MR,12.7,1220.0,1830.0,80.0,MR 12.7X1220X1830,4624.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-03-08,3,10,1,2023
109,217580,110,2023-03-08,,SO-3401209068-23-003,Dũng Nguyễn,Sale,Trailer,,XKTP-230308-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-08,3,10,1,2023
110,217581,111,2023-03-09,,SO-0313822689-23-002,TMDV GLA,Sale,G-Truck,,XKTP-230309-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-09,3,10,1,2023
111,217582,112,2023-03-10,,SO-1102023262-23-006,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230310-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-10,3,10,1,2023
112,217583,113,2023-03-10,,SO-0102322824-23-003,Zinca,Sale,40ft,CMI,XKTP-230310-02,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,,4302.0,SD080B,SD,8.0,1210.0,1815.0,130.0,SD 8X1210X1815,3900.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-10,3,10,1,2023
113,217584,114,2023-03-10,,SO-3703101889-23-009,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230310-03,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,16.0,240.0,3840.0,0.7284,2797.06,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-10,3,10,1,2023
114,217585,115,2023-03-10,,SO-3703101889-23-009,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230310-03,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,2.0,60.0,140.0,2.2326,312.564,,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-03-10,3,10,1,2023
115,217586,116,2023-03-10,,SO-0314817459-23-005,Đăng Hưng,Sale,Trailer,,XKTP-230310-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-10,3,10,1,2023
116,217587,117,2023-03-10,,SO-0314817459-23-005,Đăng Hưng,Sale,Trailer,,XKTP-230310-04,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,240.0,4320.0,0.7284,3146.69,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-10,3,10,1,2023
117,217588,118,2023-03-11,,SO-0312665673-23-001,Xây dựng Đất Vĩnh,Sale,Truck,,XKTP-230311-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,,4323.0,SDA090C,SDA,9.0,1220.0,1830.0,120.0,SDA 9X1220X1830,3120.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-03-11,3,10,1,2023
118,217589,119,2023-03-11,,SO-1102023262-23-006,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230311-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-11,3,10,1,2023
119,217590,120,2023-03-13,,SO-3801203550-23-003,Thạch Cao Bình Phước,Sale,Trailer,,XKTP-230313-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-13,3,11,1,2023
120,217591,121,2023-03-14,,SO-1102023262-23-007,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230314-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-03-14,3,11,1,2023
121,217592,122,2023-03-14,,SO-3703101889-23-010,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230314-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-03-14,3,11,1,2023
