,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName_x,CodeTOB,Category1,Category2,Unit,Qty_pt,spp_x,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark,ID_BIB,BoardCode,TOB,Thick,Width,Length,spp_y,BoardName_y,BoardStockBase,BaseDate,MarketGroup,Level,BoardType,Invt_out_pcs,Invt_out_sqm,Invt_out_pt,Date2,Month,WeekOfYear,Quarter,Year
2440,219911,389,2024-01-09,G5,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-06,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-09,1,2,1,2024
2441,219912,390,2024-01-09,G5,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-07,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-09,1,2,1,2024
2442,219913,391,2024-01-09,G5,PO-Daesan-2312-03,Daesan,Sale,40,Kukdong,XKTP-240109-08,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-09,1,2,1,2024
2443,219914,392,2024-01-09,G13,SO2401,Thuận Hòa,Sale,Truck,,XKTP-240109-09,FRA-15.9*1220*1830,FRA159C,FR 15.9mm (Lv 2),FRA 15.9mm,Pcs,1.0,50.0,50.0,2.2326,,,,4332.0,FRA159C,FRA,15.9,1220.0,1830.0,50.0,FRA 15.9X1220X1830,2850.0,2024-01-01,Vietnam,LV_2,FR_Viet,2900.0,6474.54,58.0,2024-01-09,1,2,1,2024
2444,219915,393,2024-01-10,G13,SO2401,Lê Trần,Sale,Trailer,,XKTP-240110-01,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,19.0,100.0,1900.0,2.9768,,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2050.0,6102.44,20.5,2024-01-10,1,2,1,2024
2445,219916,394,2024-01-10,G13,SO2401,Lê Trần,Sale,Trailer,,XKTP-240110-02,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2150.0,6400.12,21.5,2024-01-10,1,2,1,2024
2446,219917,395,2024-01-10,G6,SO2401,Thuận Hòa,Sale,Truck,,XKTP-240110-03,FRA-12.7*1220*1830,FRA127C,FR 12.7mm (Lv 2) ,FRA 12.7mm,Pcs,1.0,60.0,60.0,2.2326,,,,4331.0,FRA127C,FRA,12.7,1220.0,1830.0,60.0,FRA 12.7X1220X1830,16980.0,2024-01-01,Vietnam,LV_2,FR_Viet,17040.0,38043.504,284.0,2024-01-10,1,2,1,2024
2447,219918,396,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-04,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2448,219919,397,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-05,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2449,219920,398,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-06,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2450,219921,399,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-07,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2451,219922,400,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2452,219923,401,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-09,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2453,219924,402,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-10,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2454,219925,403,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-11,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2455,219926,404,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-12,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-10,1,2,1,2024
2456,219927,405,2024-01-10,G9,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,40,Kukdong,XKTP-240110-13,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,19.0,120.0,2280.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,76800.0,124416.00000000001,640.0,2024-01-10,1,2,1,2024
2457,219928,406,2024-01-10,G8,"KR-SPR-PO-2309-002
KR-SPR-PO-2311-05",Soo Pull Rim,Sale,,,XKTP-240110-13,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,5.0,120.0,600.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,75120.0,121694.40000000001,626.0,2024-01-10,1,2,1,2024
