,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName,CodeTOB,Category1,Category2,Unit,Qty_pt,spp,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark
102,217573,103,2023-03-04,,SO-0312797479-23-004,J&J,Sale,Trailer,,XKTP-230304-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
103,217574,104,2023-03-06,,SO-3703101889-23-008,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230306-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
104,217575,105,2023-03-07,,SO-0310425517-23-001,Lê Tú,Sale,Trailer,,XKTP-230307-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,14.0,240.0,3360.0,0.7284,2447.42,,
105,217576,106,2023-03-07,,SO-0310425517-23-001,Lê Tú,Sale,Trailer,,XKTP-230307-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,
106,217577,107,2023-03-07,,SO-0310425517-23-001,Lê Tú,Sale,Trailer,,XKTP-230307-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,
107,217578,108,2023-03-08,,SO-0107850722-23-005,H&H Vina,Sale,40ft,TMS,XKTP-230308-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,5.0,102.0,510.0,2.2326,1138.63,,
108,217579,109,2023-03-08,,SO-0107850722-23-005,H&H Vina,Sale,40ft,,XKTP-230308-01,MR - 12.7 x 1830 x 1220,MR127C,MR 12.7mm (Lv 1) ,MR 12.7mm,Pcs,13.0,80.0,1040.0,2.2326,2321.9,,
109,217580,110,2023-03-08,,SO-3401209068-23-003,Dũng Nguyễn,Sale,Trailer,,XKTP-230308-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
110,217581,111,2023-03-09,,SO-0313822689-23-002,TMDV GLA,Sale,G-Truck,,XKTP-230309-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,
111,217582,112,2023-03-10,,SO-1102023262-23-006,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230310-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
112,217583,113,2023-03-10,,SO-0102322824-23-003,Zinca,Sale,40ft,CMI,XKTP-230310-02,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,
113,217584,114,2023-03-10,,SO-3703101889-23-009,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230310-03,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,16.0,240.0,3840.0,0.7284,2797.06,,
114,217585,115,2023-03-10,,SO-3703101889-23-009,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230310-03,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,2.0,60.0,140.0,2.2326,312.564,,
115,217586,116,2023-03-10,,SO-0314817459-23-005,Đăng Hưng,Sale,Trailer,,XKTP-230310-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,
116,217587,117,2023-03-10,,SO-0314817459-23-005,Đăng Hưng,Sale,Trailer,,XKTP-230310-04,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,240.0,4320.0,0.7284,3146.69,,
117,217588,118,2023-03-11,,SO-0312665673-23-001,Xây dựng Đất Vĩnh,Sale,Truck,,XKTP-230311-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,
118,217589,119,2023-03-11,,SO-1102023262-23-006,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230311-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
119,217590,120,2023-03-13,,SO-3801203550-23-003,Thạch Cao Bình Phước,Sale,Trailer,,XKTP-230313-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
120,217591,121,2023-03-14,,SO-1102023262-23-007,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230314-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
121,217592,122,2023-03-14,,SO-3703101889-23-010,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230314-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
122,217593,123,2023-03-14,,SO-0312797479-23-006,J&J,Sale,Trailer,,XKTP-230314-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
123,217594,124,2023-03-15,,SO-1102023262-23-008,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230315-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
124,217595,125,2023-03-16,,SO-1102023262-23-007,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230316-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,13.0,130.0,1690.0,2.9282,4948.66,,
125,217596,126,2023-03-16,,SO-1102023262-23-007,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230316-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,
126,217597,127,2023-03-16,,SO-3703101889-23-011,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230316-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
127,217598,128,2023-03-17,,SO-1102023262-23-008,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230317-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
128,217599,129,2023-03-17,,SO-0314292145-23-004,XDKTTM Cường Thịnh,Sale,Trailer,,XKTP-230317-02,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,22.0,120.0,2640.0,2.2326,5894.06,,
129,217600,130,2023-03-18,,SO-0314817459-23-007,Đăng Hưng,Sale,Trailer,,XKTP-230318-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,21.0,120.0,2520.0,2.2326,5626.15,,
130,217601,131,2023-03-18,,SO-0314817459-23-007,Đăng Hưng,Sale,Trailer,,XKTP-230318-01,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,
131,217602,132,2023-03-20,,SO-1102023262-23-008,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230320-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
132,217603,133,2023-03-20,,SO-0107850722-23-006,H&H Vina,Sale,40ft,TMS,XKTP-230320-02,SD - 12.5 x 1830 x 1220,SD125C,SD 12.5mm (Lv 1) ,SD 12.5mm,Pcs,18.0,80.0,1440.0,2.2326,3214.94,,
133,217604,134,2023-03-21,,SO-0313548845-23-002,Hương Long Bình Chánh,Sale,Trailer,,XKTP-230321-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,21.0,120.0,2520.0,2.2326,5626.15,,
134,217605,135,2023-03-21,,SO-0313822689-23-003,TMDV GLA,Sale,G-Truck,,XKTP-230321-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,4.0,120.0,480.0,2.2326,1071.65,,
135,217606,136,2023-03-21,,SO-3703101889-23-012,Thạch Cao Suối Giữa,Sale,trailer,,XKTP-230321-03,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
136,217607,137,2023-03-22,,SO-0401996155-23-003,Thịnh Nguyên Đà Nẵng,Sale,40ft,Duy An,XKTP-230322-01,Cut 360 - 8 x 1208 x 603,SC080AY,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,13.0,360.0,4680.0,0.7284,3408.91,,
137,217608,138,2023-03-22,,SO-0401996155-23-003,Thịnh Nguyên Đà Nẵng,Sale,40ft,,XKTP-230322-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,5.0,120.0,600.0,2.2326,1339.56,,
138,217609,139,2023-03-22,,SO-0314292145-23-005,XDKTTM Cường Thịnh,Sale,trailer,,XKTP-230322-02,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,22.0,120.0,2640.0,2.2326,5894.06,,
139,217610,140,2023-03-22,,SO-1102023262-23-008,VLXD Đệ Nhất,Sale,trailer,,XKTP-230322-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
140,217611,141,2023-03-23,,,Hiệp Vinh Phú,Sample,MKT,,XKTP-230323-01,FR - 9 x 1830 x 1220,FR090C,FR 9mm Lv 1 (1830),FR 9mm,Pcs,,80.0,16.0,2.2326,35.7216,MKT Ms. Dung,
141,217612,142,2023-03-23,,,Hiệp Vinh Phú,Sample,MKT,,XKTP-230323-01,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,,60.0,8.0,2.2326,17.8608,MKT Ms. Dung,
142,217613,143,2023-03-23,,,Hiệp Vinh Phú,Sample,MKT,,XKTP-230323-01,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,,50.0,8.0,2.2326,17.8608,MKT Ms. Dung,
143,217614,144,2023-03-23,,,Hiệp Vinh Phú,Sample,MKT,,XKTP-230323-01,MR - 12.7 x 1830 x 1220,MR127C,MR 12.7mm (Lv 1) ,MR 12.7mm,Pcs,,80.0,12.0,2.2326,26.7912,MKT Ms. Dung,
144,217615,145,2023-03-23,,SO-0314817459-23-008,Đăng Hưng,Sale,trailer,,XKTP-230323-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,
145,217616,146,2023-03-23,,SO-0314817459-23-008,Đăng Hưng,Sale,trailer,,XKTP-230323-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,240.0,4320.0,0.7284,3146.69,,
146,217617,147,2023-03-24,,SO-0312797479-23-006,J&J,Sale,trailer,,XKTP-230324-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
147,217618,148,2023-03-24,,SO-0102322824-23-005,Zinca,Sale,Truck,Nga Phạm,XKTP-230324-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,3.0,120.0,360.0,2.2326,803.736,,
148,217619,149,2023-03-24,,SO-0102322824-23-005,Zinca,Sale,Truck,Nga Phạm,XKTP-230324-02,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,
149,217620,150,2023-03-25,,SO-3703101889-23-013,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230325-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,240.0,4320.0,0.7284,3146.69,,
150,217621,151,2023-03-25,,SO-3703101889-23-013,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230325-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,12.0,120.0,1440.0,2.2326,3214.94,,
151,217622,152,2023-03-25,,SO-1102023260-23-009,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230325-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
152,217623,153,2023-03-25,,SO-0312797479-23-006,J&J,Sale,Trailer,,XKTP-230325-03,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,21.0,120.0,2520.0,2.2326,5626.15,,
153,217624,154,2023-03-27,,SO-0102322824-23-006,Zinca,Sale,40ft,CMI,XKTP-230327-01,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,
154,217625,155,2023-03-27,,SO-1102023262-23-009,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230327-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
155,217626,156,2023-03-27,,SO-0312797479-23-006,J&J,Sale,Trailer,,XKTP-230327-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
156,217627,157,2023-03-27,,SO-4201966270-23-002,CT2 Khánh Hòa,Sale,Trailer,,XKTP-230327-04,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,16.0,120.0,1920.0,2.2326,4286.59,,
157,217628,158,2023-03-27,,SO-4201966270-23-002,CT2 Khánh Hòa,Sale,Trailer,,XKTP-230327-04,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,2.0,102.0,204.0,2.2326,455.45,,
158,217629,159,2023-03-28,,SO-1101886890-23-005,Vạn Phát Hưng,Sale,Trailer,,XKTP-230328-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
159,217630,160,2023-03-29,,SO-3703101889-23-008,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230329-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
160,217631,161,2023-03-29,,SO-0102622824-23-004,Zinca,Sale,40ft,TMS,XKTP-230329-02,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,13.0,50.0,650.0,2.2326,1451.19,,
161,217632,162,2023-03-29,,SO-0102622824-23-004,Zinca,Sale,40ft,,XKTP-230329-02,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,4.0,60.0,240.0,2.2326,535.824,,
162,217633,163,2023-03-29,,SO-1102023262-23-010,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230329-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
163,217634,164,2023-03-30,,SO-0313822689-23-004,GLA,Sale,Trailer,,XKTP-230330-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,22.0,120.0,2640.0,2.2326,5894.06,,
164,217635,165,2023-03-30,,SO-3703101889-23-008,Thạch Cao Suối Giữa,Sale,Trailer,,XKTP-230330-02,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
165,217636,166,2023-03-30,,SO-1102023262-23-010,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230330-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
166,217637,167,2023-03-31,,SO-0107850722-23-004,H&H Vina,Sale,40ft,TMS,XKTP-230331-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,17.0,120.0,2040.0,2.2326,4554.5,,
167,217638,168,2023-03-31,,SO-0107850722-23-007,H&H Vina,Sale,40ft,TMS,XKTP-230331-02,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,9.0,60.0,540.0,2.2326,1205.6,,
168,217639,169,2023-03-31,,SO-0107850722-23-007,H&H Vina,Sale,40ft,TMS,XKTP-230331-02,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,8.0,50.0,400.0,2.2326,893.04,,
169,217640,170,2023-03-31,,SO-0312797479-23-006,J&J,Sale,trailer,,XKTP-230331-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
170,217641,171,2023-03-31,,SO-1101886890-23-006,Vạn Phát Hưng,Sale,trailer,,XKTP-230331-04,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
171,217642,172,2023-03-31,,SO-1102023262-23-011,VLXD Đệ Nhất,Sale,trailer,,XKTP-230331-05,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
172,217643,173,2023-03-31,,SO-0102322824-23-008,Zinca,Sale,40ft,TMS,XKTP-230331-06,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,
173,217644,174,2023-04-01,,SO-1101886890-23-006,Vạn Phát Hưng,Sale,trailer,,XKTP-230401-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
174,217645,175,2023-04-01,,SO-1102023262-23-011,VLXD Đệ Nhất,Sale,trailer,,XKTP-230401-02,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
175,217646,176,2023-04-01,,SO-1102023262-23-011,VLXD Đệ Nhất,Sale,trailer,,XKTP-230401-03,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
176,217647,177,2023-04-01,,SO-0312797479-23-006,J&J,Sale,trailer,,XKTP-230401-04,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
177,217648,178,2023-04-03,,SO-1102023262-23-011,VLXD Đệ Nhất,Sale,trailer,,XKTP-230403-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
178,217649,179,2023-04-03,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230403-02,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
179,217650,180,2023-04-03,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230403-03,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
180,217651,181,2023-04-03,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230403-04,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
181,217652,182,2023-04-03,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230403-05,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
182,217653,183,2023-04-03,,SO-0314817459-23-009,Đăng Hưng,Sale,trailer,,XKTP-230403-06,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,21.0,120.0,2520.0,2.2326,5626.15,,
183,217654,184,2023-04-03,,SO-0314817459-23-009,Đăng Hưng,Sale,trailer,,XKTP-230403-06,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,
184,217655,185,2023-04-04,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230404-02,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
185,217656,186,2023-04-04,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230404-03,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
186,217657,187,2023-04-04,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230404-04,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
187,217658,188,2023-04-04,,PO-121-81-51450-GS23-KOC-01,Kone,Sale XK,40ft,Kukdong,XKTP-230404-05,AM - 9.5 x 1800 x 900,AM095E,KS AM 9.5mm (Lv 1),AM 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
188,217659,189,2023-04-04,,SO-1101886890-23-007,Vạn Phát Hưng,Sale,trailer,,XKTP-230404-01,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
189,217660,190,2023-04-04,,SO-3801203550-23-004,Thạch Cao Bình Phước,Sale,trailer,,XKTP-230404-06,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
190,217661,191,2023-04-05,,SO-CAM-RKS-23-01,RKS-Porchou Eng,Sale,trailer,,XKTP-230405-01,SD - 9 x 2400 x 1200 TE,SL090F,Long TE 9mm (Lv 1) ,SD 9mm Long TE,Pcs,16.0,100.0,1600.0,2.88,4608.0,,
191,217662,192,2023-04-06,,SO-0310425517-23-002,Lê Tú,Sale,trailer,,XKTP-230406-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,240.0,4320.0,0.7284,3146.69,,
192,217663,193,2023-04-06,,SO-0310425517-23-002,Lê Tú,Sale,trailer,,XKTP-230406-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,11.0,120.0,1320.0,2.2326,2947.03,,
193,217664,194,2023-04-06,,SO-0102322824-23-007,Zinca,Sale,40ft,TMS,XKTP-230406-02,SD - 12.7 x 1830 x 1220,SD127C,SD 12.7mm (Lv 1) ,SD 12.7mm,Pcs,18.0,80.0,1440.0,2.2326,3214.94,,
194,217665,195,2023-04-06,,SO-0102322824-23-007,Zinca,Sale,40ft,TMS,XKTP-230406-03,SD - 12.7 x 1830 x 1220,SD127C,SD 12.7mm (Lv 1) ,SD 12.7mm,Pcs,18.0,80.0,1440.0,2.2326,3214.94,,
195,217666,196,2023-04-06,,SO-0102322824-23-009,Zinca,Sale,40ft,TMS,XKTP-230406-04,SD - 8 x 1815 x 1210,SD080B,SD 8mm (Lv 1) ,SD 8mm,Pcs,18.0,130.0,2340.0,2.1962,5139.11,,
196,217667,197,2023-04-06,,SO-0401996155-23-004,Thịnh Nguyên Đà Nẵng,Sale,40ft,TMS,XKTP-230406-05,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,1.0,102.0,102.0,2.2326,227.725,,
197,217668,198,2023-04-06,,SO-0401996155-23-004,Thịnh Nguyên Đà Nẵng,Sale,40ft,,XKTP-230406-05,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,21.0,120.0,2520.0,2.2326,5626.15,,
198,217669,199,2023-04-07,,SO-0313548845-23-003,Hương Long Bình Chánh,Sale,trailer,,XKTP-230407-01,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,15.0,120.0,1800.0,2.2326,4018.68,,
199,217670,200,2023-04-07,,SO-0313548845-23-003,Hương Long Bình Chánh,Sale,trailer,,XKTP-230407-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,12.0,240.0,2880.0,0.7284,2097.79,,
200,217671,201,2023-04-07,,SO-0401996155-23-005,Thịnh Nguyên Đà Nẵng,Sale,40ft,TMS,XKTP-230407-02,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,18.0,120.0,2160.0,2.2326,4822.42,,
201,217672,202,2023-04-07,,SO-0401996155-23-005,Thịnh Nguyên Đà Nẵng,Sale,40ft,TMS,XKTP-230407-03,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,8.0,120.0,960.0,2.2326,2143.3,,
202,217673,203,2023-04-07,,SO-0401996155-23-005,Thịnh Nguyên Đà Nẵng,Sale,40ft,,XKTP-230407-03,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,10.0,102.0,1020.0,2.2326,2277.25,,
203,217674,204,2023-04-07,,SO-3401209068-23-004,Dũng Nguyễn,Sale,trailer,,XKTP-230407-04,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,
204,217675,205,2023-04-08,,SO-0314292145-23-006,XDKTTM Cường Thịnh,Sale,trailer,,XKTP-230408-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,22.0,120.0,2640.0,2.2326,5894.06,,
